Name,ID,Has Block,Mod,Class
minecraft:rotten_flesh,367,false,minecraft,net.minecraft.item.ItemFood
minecraft:ender_pearl,368,false,minecraft,net.minecraft.item.ItemEnderPearl
minecraft:blaze_rod,369,false,minecraft,net.minecraft.item.Item
minecraft:ghast_tear,370,false,minecraft,net.minecraft.item.Item
minecraft:gold_nugget,371,false,minecraft,net.minecraft.item.Item
minecraft:nether_wart,372,false,minecraft,net.minecraft.item.ItemSeeds
minecraft:potion,373,false,minecraft,net.minecraft.item.ItemPotion
minecraft:glass_bottle,374,false,minecraft,net.minecraft.item.ItemGlassBottle
minecraft:spider_eye,375,false,minecraft,net.minecraft.item.ItemFood
minecraft:fermented_spider_eye,376,false,minecraft,net.minecraft.item.Item
minecraft:blaze_powder,377,false,minecraft,net.minecraft.item.Item
minecraft:magma_cream,378,false,minecraft,net.minecraft.item.Item
minecraft:brewing_stand,379,false,minecraft,net.minecraft.item.ItemReed
minecraft:cauldron,380,false,minecraft,net.minecraft.item.ItemReed
minecraft:ender_eye,381,false,minecraft,net.minecraft.item.ItemEnderEye
minecraft:speckled_melon,382,false,minecraft,net.minecraft.item.Item
minecraft:spawn_egg,383,false,minecraft,net.minecraft.item.ItemMonsterPlacer
minecraft:experience_bottle,384,false,minecraft,net.minecraft.item.ItemExpBottle
minecraft:fire_charge,385,false,minecraft,net.minecraft.item.ItemFireball
minecraft:writable_book,386,false,minecraft,net.minecraft.item.ItemWritableBook
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
appliedenergistics2:tile.OreQuartz,409,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.OreQuartzCharged,410,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockMatrixFrame,411,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartz,412,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockFluix,413,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyStone,414,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyChest,415,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyCompass,416,true,appliedenergistics2,appeng.block.AEBaseItemBlock
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
appliedenergistics2:tile.BlockQuartzGlass,423,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzLamp,424,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzPillar,425,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzChiseled,426,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzTorch,427,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockLightDetector,428,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCharger,429,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzGrowthAccelerator,430,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockGrinder,431,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCrank,432,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInscriber,433,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockWireless,434,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockTinyTNT,435,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumRing,436,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumLinkChamber,437,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialPylon,438,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialIOPort,439,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockController,440,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockDrive,441,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockChest,442,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInterface,443,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCellWorkbench,444,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockIOPort,445,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCondenser,446,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyAcceptor,447,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockVibrationChamber,448,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyCell,449,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockDenseEnergyCell,450,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockCreativeEnergyCell,451,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSecurity,452,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockPaint,453,true,appliedenergistics2,appeng.block.AEBaseItemBlock
ae2tech:tile.machine.energeticincinerator,454,true,ae2tech,net.minecraft.item.ItemBlock
ArchimedesShips:marker,455,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:floater,456,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:balloon,457,true,ArchimedesShips,net.minecraft.item.ItemCloth
ArchimedesShips:gauge,458,true,ArchimedesShips,ckathode.archimedes.blockitem.ItemGaugeBlock
ArchimedesShips:seat,459,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:buffer,460,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:engine,461,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:crate_wood,462,true,ArchimedesShips,net.minecraft.item.ItemBlock
Aroma1997sDimension:aromicPortal,463,true,Aroma1997sDimension,net.minecraft.item.ItemBlock
Aroma1997sDimension:portalFrame,464,true,Aroma1997sDimension,net.minecraft.item.ItemBlock
Aroma1997sDimension:stickyOre,465,true,Aroma1997sDimension,net.minecraft.item.ItemBlock
AutoFood:autofood.machine,466,true,AutoFood,mods.immibis.autofood.AutoFoodMachineItem
Thaumcraft:blockFluxGoo,467,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGooItem
Thaumcraft:blockFluxGas,468,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGasItem
Thaumcraft:blockFluidPure,469,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockFluidDeath,470,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockCustomOre,471,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomOreItem
Thaumcraft:blockMagicalLog,472,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLogItem
Thaumcraft:blockMagicalLeaves,473,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLeavesItem
Thaumcraft:blockCustomPlant,474,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomPlantItem
Thaumcraft:blockTaint,475,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintItem
Thaumcraft:blockTaintFibres,476,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintFibresItem
Thaumcraft:blockCosmeticOpaque,477,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticOpaqueItem
Thaumcraft:blockCosmeticSolid,478,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticSolidItem
Thaumcraft:blockCrystal,479,true,Thaumcraft,thaumcraft.common.blocks.BlockCrystalItem
Thaumcraft:blockTube,480,true,Thaumcraft,thaumcraft.common.blocks.BlockTubeItem
Thaumcraft:blockMetalDevice,481,true,Thaumcraft,thaumcraft.common.blocks.BlockMetalDeviceItem
Thaumcraft:blockWoodenDevice,482,true,Thaumcraft,thaumcraft.common.blocks.BlockWoodenDeviceItem
Thaumcraft:blockStoneDevice,483,true,Thaumcraft,thaumcraft.common.blocks.BlockStoneDeviceItem
Thaumcraft:blockMirror,484,true,Thaumcraft,thaumcraft.common.blocks.BlockMirrorItem
Thaumcraft:blockTable,485,true,Thaumcraft,thaumcraft.common.blocks.BlockTableItem
Thaumcraft:blockChestHungry,486,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockArcaneDoor,487,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockLifter,488,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockMagicBox,489,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockJar,490,true,Thaumcraft,thaumcraft.common.blocks.BlockJarItem
Thaumcraft:blockCandle,491,true,Thaumcraft,thaumcraft.common.blocks.BlockCandleItem
Thaumcraft:blockAiry,492,true,Thaumcraft,thaumcraft.common.blocks.BlockAiryItem
Thaumcraft:blockManaPod,493,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockArcaneFurnace,494,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockWarded,495,true,Thaumcraft,net.minecraft.item.ItemBlock
Thaumcraft:blockHole,496,true,Thaumcraft,net.minecraft.item.ItemBlock
Automagy:blockRedcrystal,497,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalAmp,498,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalDim,499,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalDense,500,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalRes,501,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockRedcrystalMerc,502,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal
Automagy:blockTorchInversion,503,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTorchInversion_off,504,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockRemoteComparator,505,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockVisReader,506,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockTally,507,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockHourglass,508,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockHourglassMagic,509,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockGreedyChest,510,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockEagerChest,511,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockHungryMaw,512,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockFinicalMaw,513,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockGolemInhibitor,514,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockEntitySignal,515,true,Automagy,tuhljin.automagy.blocks.ItemBlockEntitySignal
Automagy:blockEssentiaLocus,516,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockInventarium,517,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockUnseenScribe,518,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockGolemWorkbench,519,true,Automagy,net.minecraft.item.ItemBlock
Automagy:blockPhenomenon,520,true,Automagy,net.minecraft.item.ItemBlock
BetterChests:betterChest,521,true,BetterChests,aroma1997.betterchests.ItemBlockBChest
BiblioCraft:BiblioTypewriter,522,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemTypewriter
BiblioCraft:BiblioClock,523,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemClock
BiblioCraft:BiblioFlatPainting,524,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameFlat
BiblioCraft:BiblioSimplePainting,525,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameSimple
BiblioCraft:BiblioMiddlePainting,526,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameMiddle
BiblioCraft:BiblioFancyPainting,527,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameFancy
BiblioCraft:BiblioBorderlessPainting,528,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPaintingFrameBorderless
BiblioCraft:BiblioPaintPress,529,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:BiblioSwordPedestal,530,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemSwordPedestal
BiblioCraft:BiblioFancySign,531,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemFancySign
BiblioCraft:BiblioWorkbench,532,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemFancyWorkbench
BiblioCraft:BiblioBell,533,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:Bibliotheca,534,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemBookcaseMaster
BiblioCraft:BiblioPotionShelf,535,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemPotionShelfMaster
BiblioCraft:BiblioShelf,536,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemGenericShelfMaster
BiblioCraft:BiblioRack,537,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemWeaponRackMaster
BiblioCraft:BiblioCase,538,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemWeaponCaseMaster
BiblioCraft:BiblioLabel,539,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLabelMaster
BiblioCraft:BiblioDesk,540,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemWritingDesk
BiblioCraft:BiblioTable,541,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemTable
BiblioCraft:Armor Stand,542,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:Typesetting Machine,543,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:Printing Press,544,true,BiblioCraft,net.minecraft.item.ItemBlock
BiblioCraft:BiblioLantern,545,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLantern
BiblioCraft:BiblioIronLantern,546,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLantern
BiblioCraft:BiblioLamp,547,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLamp
BiblioCraft:BiblioIronLamp,548,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemLamp
BiblioCraft:BiblioStuffs,549,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemStuffsMaster
BiblioCraft:BiblioMapFrames,550,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemMapFrame
BiblioCraft:BiblioSeats,551,true,BiblioCraft,jds.bibliocraft.blocks.BlockItemSeat
Natura:N Crops,552,true,Natura,net.minecraft.item.ItemBlock
Natura:BerryBush,553,true,Natura,mods.natura.items.blocks.BerryBushItem
Natura:NetherBerryBush,554,true,Natura,mods.natura.items.blocks.NetherBerryBushItem
Natura:Cloud,555,true,Natura,mods.natura.items.blocks.CloudItem
Natura:tree,556,true,Natura,mods.natura.items.blocks.TreeItem
Natura:redwood,557,true,Natura,mods.natura.items.blocks.RedwoodItem
Natura:planks,558,true,Natura,mods.natura.items.blocks.PlanksItem
Natura:floraleaves,559,true,Natura,mods.natura.items.blocks.NLeavesItem
Natura:floraleavesnocolor,560,true,Natura,mods.natura.items.blocks.NoColorLeavesItem
Natura:florasapling,561,true,Natura,mods.natura.items.blocks.NSaplingItem
Natura:Saguaro,562,true,Natura,mods.natura.items.blocks.SaguaroItem
Natura:willow,563,true,Natura,mods.natura.items.blocks.WillowItem
Natura:door.redwood,564,true,Natura,net.minecraft.item.ItemBlock
Natura:door.eucalyptus,565,true,Natura,net.minecraft.item.ItemBlock
Natura:door.hopseed,566,true,Natura,net.minecraft.item.ItemBlock
Natura:door.sakura,567,true,Natura,net.minecraft.item.ItemBlock
Natura:door.ghostwood,568,true,Natura,net.minecraft.item.ItemBlock
Natura:door.bloodwood,569,true,Natura,net.minecraft.item.ItemBlock
Natura:door.redwoodbark,570,true,Natura,net.minecraft.item.ItemBlock
Natura:bloodwood,571,true,Natura,mods.natura.items.blocks.LogTwoxTwoItem
Natura:soil.tainted,572,true,Natura,net.minecraft.item.ItemBlock
Natura:heatsand,573,true,Natura,net.minecraft.item.ItemBlock
Natura:Dark Tree,574,true,Natura,mods.natura.items.blocks.DarkTreeItem
Natura:Dark Leaves,575,true,Natura,mods.natura.items.blocks.NLeavesDarkItem
Natura:Thornvines,576,true,Natura,net.minecraft.item.ItemBlock
Natura:Glowshroom,577,true,Natura,mods.natura.items.blocks.GlowshroomItem
Natura:blueGlowshroom,578,true,Natura,net.minecraft.item.ItemBlock
Natura:purpleGlowshroom,579,true,Natura,net.minecraft.item.ItemBlock
Natura:greenGlowshroom,580,true,Natura,net.minecraft.item.ItemBlock
Natura:Blazerail,581,true,Natura,net.minecraft.item.ItemBlock
Natura:BrailPowered,582,true,Natura,net.minecraft.item.ItemBlock
Natura:BrailDetector,583,true,Natura,net.minecraft.item.ItemBlock
Natura:BrailActivator,584,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherFurnace,585,true,Natura,net.minecraft.item.ItemBlock
Natura:Obelisk,586,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherGlass,587,true,Natura,mods.natura.items.blocks.NetherGlassItem
Natura:NetherHopper,588,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherPressurePlate,589,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherButton,590,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherLever,591,true,Natura,net.minecraft.item.ItemBlock
Natura:Rare Tree,592,true,Natura,mods.natura.items.blocks.OverworldTreeItem
Natura:Rare Leaves,593,true,Natura,mods.natura.items.blocks.OverworldLeavesItem
Natura:Rare Sapling,594,true,Natura,mods.natura.items.blocks.OverworldSaplingItem
Natura:Bluebells,595,true,Natura,net.minecraft.item.ItemBlock
Natura:Natura.workbench,596,true,Natura,mods.natura.items.blocks.NAlternateItem
Natura:Natura.bookshelf,597,true,Natura,mods.natura.items.blocks.NAlternateItem
